host_is_superhost,host_total_listings_count,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_cleanliness,review_scores_value,instant_bookable,reviews_per_month,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_are_shared,bathrooms_count,amenity_washer,amenity_hangers,amenity_long_term_stays_allowed,amenity_shampoo,amenity_dishes_and_silverware,amenity_elevator,amenity_tv,amenity_hot_water,amenity_workspace,amenity_stove,amenity_bed_linens,amenity_refrigerator,amenity_hair_dryer,amenity_iron,amenity_coffee_maker,amenity_cooking_basics,name_cleaned_length,description_cleaned_length,name_touristy
0,1.0,1,entire_place,2,1.0,1.0,50.0,0,0,19,0,4.95,4.89,0,0.54,0,0,Rudolfsheim-Fnfhaus,6.167123287671233,3.06027397260274,2.783561643835617,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,164,1
1,8.0,1,entire_place,6,2.0,3.0,135.0,3,307,156,2,4.84,4.71,1,3.58,1,1,Other,5.397260273972603,3.723287671232877,1.0438356164383562,0,1.0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,7,146,0
0,7.0,1,private_room,2,1.0,1.0,22.0,10,51,187,2,4.54,4.61,1,4.27,0,0,Ottakring,5.964383561643835,3.7424657534246575,0.8657534246575342,1,1.5,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,8,148,0
0,1.0,1,entire_place,4,1.0,2.0,58.0,0,0,1,0,5.0,5.0,0,0.02,0,0,Other,5.413698630136986,3.66027397260274,3.66027397260274,0,1.0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,7,155,1
0,1.0,1,entire_place,4,2.0,1.0,66.0,0,0,3,0,4.0,4.33,1,0.07,1,0,Mariahilf,5.019178082191781,3.7424657534246575,3.649315068493151,0,1.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,5,177,1
0,1.0,1,private_room,3,2.0,2.0,40.0,0,0,11,0,5.0,4.91,0,0.25,0,0,Leopoldstadt,8.147945205479452,3.7260273972602738,2.734246575342466,0,1.0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,4,165,0
0,7.0,1,private_room,2,1.0,1.0,25.0,11,52,234,3,4.74,4.66,1,5.41,0,1,Ottakring,5.964383561643835,3.695890410958904,1.501369863013699,1,1.5,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,10,141,0
1,15.0,1,entire_place,6,2.0,4.0,91.0,5,298,67,1,4.81,4.79,1,1.55,1,0,Alsergrund,4.273972602739726,3.6931506849315063,0.2219178082191781,0,1.5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,163,0
0,2.0,1,private_room,2,1.0,1.0,87.0,0,37,3,0,5.0,4.67,0,0.1,0,0,Mariahilf,7.931506849315069,2.704109589041096,2.9178082191780823,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,151,1
0,3.0,1,entire_place,2,1.0,2.0,47.0,0,0,127,0,4.82,4.63,1,2.91,1,1,Leopoldstadt,3.778082191780822,3.734246575342466,2.0575342465753423,0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,6,116,0
0,1.0,1,private_room,2,1.0,1.0,27.0,0,0,3,0,5.0,5.0,0,0.07,1,1,Margareten,7.019178082191781,3.747945205479452,3.7424657534246575,1,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,4,45,1
1,4.0,1,private_room,2,1.0,1.0,39.0,30,365,147,0,4.87,4.91,1,3.36,0,1,Mariahilf,9.18082191780822,3.73972602739726,1.526027397260274,1,1.0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,7,61,1
0,14.0,1,entire_place,4,1.0,1.0,199.0,15,324,17,0,5.0,4.71,1,0.39,0,0,Innere Stadt,4.578082191780822,3.728767123287671,2.0054794520547947,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,6,160,0
0,14.0,1,entire_place,4,1.0,2.0,188.0,21,337,24,1,4.96,4.79,1,0.57,0,0,Innere Stadt,4.578082191780822,3.589041095890411,1.6794520547945206,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,6,155,0
1,1.0,1,entire_place,4,2.0,2.0,88.0,0,26,131,0,4.9,4.91,0,3.07,0,0,Alsergrund,6.561643835616438,3.652054794520548,1.5863013698630135,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,163,1
0,1.0,1,entire_place,3,1.0,1.0,35.0,0,0,14,0,5.0,5.0,0,0.33,0,0,Ottakring,6.838356164383562,3.6136986301369856,2.041095890410959,0,1.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,175,0
0,2.0,1,entire_place,5,1.0,3.0,80.0,9,333,9,2,4.67,4.67,1,0.21,0,0,Other,4.079452054794521,3.673972602739726,2.7315068493150685,0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,5,79,0
0,1.0,1,entire_place,2,1.0,2.0,43.0,0,0,45,0,4.89,4.67,0,1.03,1,0,Rudolfsheim-Fnfhaus,4.323287671232877,3.7260273972602738,1.4931506849315068,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9,154,1
1,2.0,0,entire_place,2,1.0,2.0,45.0,23,173,20,0,4.95,4.85,0,0.96,0,0,Other,8.046575342465754,1.8630136986301369,1.7424657534246577,0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,8,88,1
0,1.0,1,entire_place,2,1.0,1.0,42.0,0,0,226,0,4.77,4.71,1,5.19,1,1,Other,3.76986301369863,3.7260273972602738,1.8164383561643835,0,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8,122,0
1,10.0,1,entire_place,6,2.0,0.0,178.0,0,286,54,0,4.91,4.87,1,1.24,0,1,Mariahilf,3.819178082191781,3.723287671232877,1.7534246575342465,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,156,1
1,4.0,1,entire_place,2,1.0,2.0,28.0,4,304,189,3,4.8,4.76,1,4.32,0,0,Other,10.126027397260271,3.7424657534246575,0.3232876712328767,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,155,1
1,2.0,0,entire_place,4,1.0,2.0,60.0,0,115,8,0,4.71,4.86,1,0.25,1,1,Landstra§e,3.761643835616439,2.7260273972602738,1.7698630136986302,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,25,0
0,0.0,1,entire_place,6,2.0,3.0,129.0,0,151,46,0,4.87,4.76,1,1.07,1,0,Other,0.6328767123287671,3.671232876712329,1.5178082191780822,0,1.0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,7,161,0
0,1.0,0,private_room,4,1.0,2.0,30.0,0,0,7,0,3.86,4.86,1,0.16,0,0,Other,3.758904109589041,3.6575342465753424,3.4493150684931506,1,2.0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,5,176,1
0,16.0,1,hotel_room,3,1.0,1.0,91.0,0,0,2,0,5.0,5.0,1,0.06,1,0,Neubau,4.306849315068493,2.6767123287671235,3.021917808219178,0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,3,163,0
1,2.0,1,entire_place,4,1.0,1.0,68.0,6,134,123,0,4.96,4.85,1,2.87,0,0,Other,6.221917808219178,3.665753424657534,0.7726027397260274,0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,7,69,0
1,5.0,1,entire_place,5,2.0,3.0,125.0,12,331,71,2,4.96,4.83,0,1.63,0,0,Margareten,9.665753424657536,3.723287671232877,1.6794520547945206,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,99,0
0,1.0,1,entire_place,4,1.0,3.0,35.0,0,0,10,0,4.7,5.0,0,0.25,1,0,Rudolfsheim-Fnfhaus,5.145205479452055,3.3917808219178083,2.654794520547945,0,1.0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,7,158,1
0,1.0,0,private_room,2,1.0,1.0,40.0,0,0,2,0,5.0,5.0,0,0.05,1,0,Other,3.758904109589041,3.5315068493150683,3.695890410958904,1,1.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,148,0
0,1.0,0,entire_place,4,1.0,2.0,58.0,0,0,31,0,4.93,4.86,0,0.81,1,0,Other,6.054794520547945,3.276712328767123,2.8767123287671232,0,1.0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,5,142,0
0,1.0,1,private_room,1,1.0,1.0,90.0,0,0,1,0,5.0,5.0,0,0.02,1,1,Other,3.758904109589041,3.7534246575342474,3.7534246575342474,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0
1,1.0,1,entire_place,5,1.0,1.0,50.0,0,0,42,0,4.93,4.83,0,1.11,0,0,Margareten,7.219178082191781,3.263013698630137,2.249315068493151,0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6,150,1
0,1.0,1,private_room,2,1.0,1.0,70.0,0,0,2,0,5.0,5.0,1,0.05,0,1,Alsergrund,4.027397260273973,3.66027397260274,3.572602739726028,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,23,0
0,1.0,0,entire_place,2,1.0,1.0,38.0,29,89,4,0,5.0,4.67,0,0.21,1,0,Favoriten,8.580821917808219,1.7287671232876711,2.336986301369863,0,1.5,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,7,68,0
0,2.0,0,entire_place,2,1.0,1.0,140.0,0,0,12,0,4.67,4.78,0,0.31,1,1,Innere Stadt,3.756164383561644,3.304109589041096,3.194520547945205,0,1.0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,2,24,0
0,1.0,0,private_room,2,1.0,1.0,32.0,17,19,13,0,4.92,4.92,0,0.33,1,0,Other,4.410958904109589,3.4027397260273973,3.687671232876713,1,1.5,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,5,125,1
1,1.0,1,entire_place,4,1.0,1.0,74.0,0,0,188,0,4.93,4.79,0,4.32,0,0,Leopoldstadt,4.835616438356165,3.723287671232877,1.498630136986301,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,10,37,0
1,3.0,1,entire_place,4,1.0,2.0,53.0,8,296,274,4,4.92,4.88,1,6.26,0,0,Other,6.243835616438356,3.7424657534246575,1.5041095890410958,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,146,0
1,1.0,1,private_room,1,1.0,1.0,39.0,30,106,38,0,4.65,4.59,0,1.17,0,0,Rudolfsheim-Fnfhaus,10.008219178082191,2.8219178082191783,2.4821917808219176,1,1.0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,8,143,1
1,3.0,1,entire_place,3,2.0,3.0,135.0,21,356,45,0,4.87,4.84,1,1.05,0,0,Landstra§e,6.443835616438356,3.676712328767124,1.7671232876712328,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,109,0
0,1.0,1,entire_place,3,1.0,1.0,65.0,0,0,3,0,4.67,4.67,1,0.08,0,0,Rudolfsheim-Fnfhaus,6.117808219178082,3.408219178082192,3.2794520547945205,0,1.5,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,6,116,1
1,3.0,1,entire_place,5,2.0,2.0,149.0,15,344,111,0,4.86,4.79,0,2.73,0,0,Other,6.564383561643836,3.4876712328767123,1.5123287671232877,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,156,1
1,3.0,1,entire_place,2,1.0,1.0,64.0,21,81,126,0,4.86,4.87,1,3.06,0,0,Other,4.4,3.5315068493150683,1.7232876712328766,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,165,0
0,1.0,0,entire_place,4,1.0,2.0,79.0,0,0,2,0,5.0,4.0,1,0.06,1,1,Other,3.750684931506849,2.9424657534246577,2.663013698630137,0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,2,0
0,1.0,0,private_room,4,1.0,2.0,50.0,0,0,1,0,5.0,4.0,1,0.02,1,1,Margareten,4.597260273972603,3.663013698630137,3.663013698630137,1,1.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,6,82,0
1,4.0,1,entire_place,4,1.0,1.0,82.0,13,342,23,0,4.95,4.82,1,0.53,1,0,Mariahilf,3.750684931506849,3.676712328767124,2.2054794520547945,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,148,1
0,1.0,1,private_room,2,1.0,1.0,49.0,0,0,4,0,5.0,4.75,0,0.09,1,0,Other,7.2,3.73972602739726,3.723287671232877,0,1.0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,6,61,0
0,15.0,1,entire_place,4,1.0,2.0,36.0,2,325,91,3,4.75,4.75,1,2.08,0,0,Other,7.764383561643836,3.7424657534246575,2.238356164383561,0,1.5,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,5,150,0
1,4.0,1,entire_place,4,1.0,1.0,79.0,17,334,10,0,4.89,4.67,1,0.23,1,0,Mariahilf,3.750684931506849,3.72054794520548,2.043835616438356,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,146,1
0,1.0,0,entire_place,2,1.0,1.0,75.0,0,0,1,0,5.0,5.0,0,0.02,0,1,Other,5.3863013698630136,3.66027397260274,3.66027397260274,0,1.0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,162,0
0,1.0,0,entire_place,3,1.0,2.0,39.0,0,0,5,0,5.0,5.0,0,0.12,0,0,Mariahilf,3.893150684931507,3.690410958904109,2.66027397260274,0,1.0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,8,42,0
1,6.0,1,entire_place,2,1.0,1.0,98.0,22,319,97,0,4.99,4.79,0,2.44,0,1,Landstra§e,7.287671232876712,3.416438356164384,1.832876712328767,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7,85,1
0,1.0,1,entire_place,2,1.0,1.0,90.0,0,0,108,0,4.86,4.82,0,2.63,0,1,Innere Stadt,3.747945205479452,3.5232876712328767,1.6575342465753424,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,151,1
0,2.0,1,private_room,2,1.0,1.0,22.0,0,0,14,0,4.43,4.93,0,0.32,1,1,Other,3.745205479452055,3.687671232876713,2.824657534246575,1,2.0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,7,48,1
0,1.0,0,private_room,1,1.0,1.0,30.0,0,0,2,0,5.0,5.0,0,0.05,1,0,Mariahilf,5.986301369863014,3.723287671232877,3.7260273972602738,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,93,1
0,3.0,1,entire_place,4,1.0,2.0,45.0,1,238,4,0,5.0,4.75,0,0.09,0,0,Other,3.73972602739726,3.687671232876713,2.5013698630136987,0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4,143,0
0,1.0,1,entire_place,4,2.0,6.0,65.0,0,0,18,0,4.06,4.67,1,0.51,0,0,Margareten,9.712328767123289,3.0575342465753423,2.0356164383561643,0,1.5,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,5,53,0
1,1.0,1,entire_place,4,2.0,5.0,79.0,0,182,69,1,4.88,4.87,1,1.61,0,0,Mariahilf,3.816438356164384,3.663013698630137,2.1616438356164385,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,149,0
1,20.0,1,entire_place,6,2.0,4.0,104.0,0,296,90,0,4.88,4.69,0,2.06,0,0,Rudolfsheim-Fnfhaus,7.884931506849315,3.7260273972602738,1.536986301369863,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,152,0
0,1.0,0,private_room,3,1.0,3.0,70.0,0,0,2,0,3.0,4.0,1,0.05,1,1,Other,3.73972602739726,3.668493150684931,3.665753424657534,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,83,0
0,3.0,1,private_room,1,1.0,1.0,135.0,30,365,87,0,4.99,4.83,0,2.22,1,0,Innere Stadt,3.73972602739726,3.3589041095890413,1.523287671232877,1,1.5,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,4,156,0
0,1.0,1,private_room,2,1.0,1.0,35.0,0,0,5,0,3.2,4.2,0,0.12,1,1,Neubau,3.736986301369863,3.654794520547945,3.6465753424657534,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,82,0
0,2.0,0,private_room,2,1.0,0.0,25.0,0,0,8,0,4.75,4.88,0,0.19,0,1,Rudolfsheim-Fnfhaus,3.778082191780822,3.5232876712328767,2.6684931506849314,0,1.0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,143,0
0,1.0,1,entire_place,4,2.0,2.0,45.0,0,0,2,0,3.5,3.5,0,0.05,1,0,Neubau,8.016438356164384,3.663013698630137,3.654794520547945,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,78,0
1,4.0,1,private_room,2,1.0,1.0,45.0,29,89,58,0,4.9,4.79,0,1.35,0,1,Margareten,3.915068493150685,3.665753424657534,2.786301369863014,0,1.0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,8,145,0
1,4.0,1,private_room,2,1.0,1.0,48.0,29,89,69,0,4.91,4.94,0,1.61,0,1,Margareten,3.915068493150685,3.663013698630137,2.706849315068493,0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,8,145,0
0,1.0,0,entire_place,3,1.0,2.0,66.0,28,330,70,0,4.79,4.7,0,1.62,1,0,Favoriten,3.731506849315069,3.687671232876713,3.095890410958904,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,93,1
0,0.0,1,entire_place,4,1.0,2.0,91.0,8,339,46,1,4.78,4.67,1,1.13,1,0,Other,0.6328767123287671,3.495890410958904,2.5178082191780824,0,1.5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,8,162,0
0,1.0,1,entire_place,2,1.0,2.0,60.0,0,3,83,0,4.96,4.95,0,1.97,1,0,Neubau,3.816438356164384,3.6054794520547935,2.926027397260274,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,116,0
1,1.0,1,entire_place,4,1.0,2.0,64.0,0,0,101,0,4.98,4.87,1,2.41,0,0,Leopoldstadt,7.64931506849315,3.589041095890411,1.9452054794520548,0,1.0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,8,170,1
0,10.0,1,entire_place,4,2.0,3.0,92.0,30,365,18,0,4.59,3.82,0,0.59,1,0,Leopoldstadt,7.232876712328767,2.6575342465753424,1.6821917808219178,0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,7,147,0
1,7.0,1,entire_place,5,2.0,3.0,38.0,1,184,169,1,4.8,4.76,1,3.92,0,0,Other,4.082191780821918,3.687671232876713,1.2684931506849315,0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,125,1
1,1.0,1,entire_place,4,1.0,2.0,70.0,11,321,129,3,4.89,4.92,0,3.17,0,0,Mariahilf,7.67945205479452,3.484931506849315,1.463013698630137,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,145,1
0,2.0,1,entire_place,8,2.0,4.0,82.0,17,290,17,2,5.0,4.94,1,0.39,0,0,Neubau,5.424657534246576,3.690410958904109,3.408219178082192,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,141,0
1,1.0,1,entire_place,4,1.0,3.0,79.0,0,0,59,0,4.97,4.8,1,1.38,1,1,Neubau,3.728767123287671,3.6575342465753424,2.0136986301369864,0,1.0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,7,139,1
0,1.0,0,entire_place,4,2.0,2.0,260.0,0,0,7,0,4.86,5.0,0,0.23,0,0,Innere Stadt,5.010958904109589,2.6794520547945204,2.912328767123288,0,1.5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,140,0
0,1.0,1,entire_place,3,1.0,1.0,41.0,0,0,16,0,4.75,4.75,0,0.46,1,1,Rudolfsheim-Fnfhaus,5.950684931506849,3.03013698630137,3.6575342465753424,0,1.0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,8,93,1
0,3.0,1,entire_place,4,1.0,2.0,45.0,0,216,18,0,4.83,4.56,0,0.42,0,0,Other,3.73972602739726,3.6986301369863015,3.361643835616438,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,144,0
0,14.0,1,entire_place,6,3.0,3.0,74.0,0,0,2,0,4.5,4.5,1,0.05,1,0,Landstra§e,4.183561643835616,3.690410958904109,3.66027397260274,0,1.0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,8,178,0
1,3.0,1,private_room,3,1.0,2.0,26.0,23,358,46,1,4.89,4.83,0,1.06,1,0,Other,3.964383561643836,3.695890410958904,1.7452054794520548,1,1.5,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,5,104,1
1,1.0,1,entire_place,6,3.0,2.0,133.0,0,0,199,0,4.97,4.84,0,4.78,0,0,Neubau,5.6438356164383565,3.564383561643836,1.7342465753424658,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,128,1
0,1.0,1,entire_place,2,1.0,1.0,76.0,1,136,65,0,4.91,4.85,1,1.6,1,1,Landstra§e,8.854794520547944,3.4904109589041097,1.7205479452054795,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,147,1
0,1.0,1,entire_place,2,1.0,2.0,53.0,0,0,7,0,5.0,4.71,0,0.16,0,0,Ottakring,9.597260273972603,3.671232876712329,2.671232876712329,0,1.5,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,8,182,1
0,1.0,1,entire_place,2,1.0,1.0,50.0,0,0,1,0,3.0,5.0,0,0.02,0,1,Other,9.076712328767124,3.6575342465753424,3.6575342465753424,0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,9,91,0
1,1.0,1,private_room,2,1.0,1.0,42.0,0,0,48,0,4.83,4.89,0,1.2,1,1,Landstra§e,6.364383561643836,3.421917808219178,3.0794520547945203,1,1.5,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,9,40,1
0,1.0,1,entire_place,2,1.0,1.0,52.0,4,67,64,1,4.87,4.6,0,1.65,0,0,Leopoldstadt,4.235616438356164,3.328767123287671,3.673972602739726,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,148,0
1,9.0,1,entire_place,2,1.0,1.0,71.0,24,158,96,1,4.88,4.77,0,2.25,1,0,Leopoldstadt,4.304109589041096,3.649315068493151,2.4547945205479453,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,157,0
0,1.0,1,entire_place,5,1.0,1.0,45.0,6,156,6,0,4.5,4.5,0,0.24,0,0,Other,7.156164383561644,2.208219178082192,2.372602739726027,0,1.5,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,3,134,0
0,1.0,0,private_room,2,1.0,1.0,35.0,0,0,15,0,4.47,4.73,1,0.4,0,1,Alsergrund,7.076712328767123,3.202739726027397,3.67945205479452,1,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7,170,1
0,1.0,1,private_room,2,1.0,1.0,27.0,0,0,4,0,4.33,4.67,0,0.13,0,0,Other,6.67945205479452,2.652054794520548,2.663013698630137,1,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,9,88,0
1,2.0,1,entire_place,4,2.0,2.0,175.0,0,0,2,0,4.0,4.0,0,0.11,0,0,Innere Stadt,6.035616438356165,1.6904109589041096,1.6493150684931508,0,1.0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,4,180,1
0,1.0,1,private_room,2,1.0,1.0,18.0,0,0,13,0,4.85,4.92,1,0.4,1,1,Landstra§e,5.597260273972603,2.808219178082192,2.8493150684931505,1,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,5,67,1
0,1.0,1,entire_place,4,2.0,2.0,36.0,0,0,69,0,4.84,4.86,1,1.59,1,0,Mariahilf,3.72054794520548,3.7013698630136975,2.8219178082191783,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,64,0
0,2.0,1,private_room,2,1.0,1.0,19.0,0,0,127,0,4.29,4.6,1,2.98,0,1,Mariahilf,3.764383561643836,3.649315068493151,2.621917808219178,1,1.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,7,105,1
0,1.0,1,private_room,2,1.0,1.0,39.0,0,0,17,0,5.0,4.94,1,0.47,0,0,Favoriten,5.336986301369863,3.104109589041096,2.249315068493151,1,1.0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,7,174,0
0,2.0,1,entire_place,4,2.0,2.0,180.0,0,0,85,0,4.82,4.73,0,2.04,1,1,Innere Stadt,8.021917808219179,3.56986301369863,1.6821917808219178,0,1.5,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,7,29,0
1,2.0,0,entire_place,4,1.0,1.0,49.0,1,247,20,0,4.8,4.9,1,0.5,1,1,Landstra§e,5.471232876712329,3.4356164383561643,3.112328767123288,0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,8,126,0
0,1.0,1,entire_place,6,3.0,3.0,70.0,0,0,1,0,5.0,5.0,0,0.02,0,0,Ottakring,7.6657534246575345,3.676712328767124,3.676712328767124,0,2.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,8,146,0
0,27.0,1,entire_place,2,1.0,1.0,76.0,23,358,60,0,4.56,4.45,1,1.53,0,0,Innere Stadt,6.153424657534247,3.364383561643836,1.578082191780822,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,142,1
0,27.0,1,entire_place,2,1.0,2.0,84.0,15,346,14,0,4.36,4.5,1,0.37,0,0,Innere Stadt,6.153424657534247,3.290410958904109,1.621917808219178,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,127,0
0,27.0,1,entire_place,2,1.0,2.0,86.0,26,356,12,0,4.75,4.67,1,0.29,0,0,Innere Stadt,6.153424657534247,3.5424657534246577,1.9972602739726024,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,145,0
0,27.0,1,entire_place,2,1.0,1.0,90.0,14,343,12,0,4.75,4.5,1,0.29,0,0,Innere Stadt,6.153424657534247,3.591780821917808,3.0191780821917806,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,144,0
0,27.0,1,entire_place,3,1.0,1.0,90.0,23,351,24,0,4.91,4.74,1,0.66,0,0,Innere Stadt,6.153424657534247,3.117808219178082,1.9808219178082191,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,139,1
0,1.0,0,entire_place,3,1.0,1.0,28.0,0,0,24,0,4.92,4.67,0,0.72,1,0,Rudolfsheim-Fnfhaus,5.178082191780822,2.887671232876712,2.673972602739726,0,1.5,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,6,93,1
0,1.0,1,private_room,4,1.0,2.0,24.0,30,334,18,0,4.61,4.67,0,0.42,0,1,Other,3.7150684931506848,3.704109589041096,0.3095890410958904,1,1.5,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,3,74,1
